"IMG_name","Contig_number","Source","Viruse_type","Bacteria_Host"
"IMGVR_UViG_2037747006_000006|2037747006|CBMLargeContigs4fn_contig00060|33079-77547","NODE_25150_length_1484_cov_4.202939||full","Environmental;Aquatic;Freshwater;Groundwater","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;;"
"IMGVR_UViG_3300006217_000437|3300006217|Ga0081461_1005055","NODE_1846_length_3615_cov_3.223315||full_1","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_10217_length_1382_cov_2.863602||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_4108_length_4184_cov_5.528699||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_15870_length_1407_cov_7.521450||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_6573_length_3021_cov_4.758935||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_399_length_20023_cov_17.387069||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_5637_length_1373_cov_2.015175||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_10028_length_1153_cov_6.373406||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_15997_length_1310_cov_3.984861||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_643_length_17425_cov_7.731721||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_1773_length_5413_cov_7.047032||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_18187_length_1371_cov_2.903495||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_12317_length_1687_cov_5.058824||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_6687_length_1881_cov_3.567908||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_4820_length_4910_cov_13.073120||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_7180_length_1797_cov_4.408726||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_10130_length_1672_cov_4.022263||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_16896_length_2316_cov_4.415303||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_10367_length_2207_cov_3.796468||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_7533_length_1752_cov_2.678256||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_5108_length_2242_cov_3.234568||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_745_length_8618_cov_7.298844||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_15008_length_1676_cov_4.125848||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_10917_length_1310_cov_4.057371||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_4344_length_3272_cov_5.528443||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_15636_length_1421_cov_4.456808||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_22661_length_1514_cov_17.694997||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_12282_length_1690_cov_3.885015||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_4937_length_2218_cov_2.978733||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_5304_length_3257_cov_3.684572||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_11837_length_1224_cov_4.433704||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_1580_length_6353_cov_4.707844||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_9542_length_1458_cov_3.352815||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_13689_length_1134_cov_5.859129||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_22832_length_1234_cov_3.338422||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_13837_length_2317_cov_6.014589||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_2893_length_3236_cov_4.104370||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_3439_length_2910_cov_5.005954||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_17173_length_1263_cov_4.291391||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_10623_length_3230_cov_6.510551||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_5809_length_2059_cov_2.644711||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_10639_length_1194_cov_2.287972||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_705_length_5592_cov_5.571609||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_5837_length_2053_cov_2.735736||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_1531_length_4537_cov_8.144801||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_1245_length_11639_cov_5.164537||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_16581_length_1561_cov_4.104250||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_11621_length_1241_cov_9.377740||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_16473_length_2055_cov_5.610000||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_6206_length_2150_cov_4.815752||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_191_length_19653_cov_12.226350||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_4830_length_2552_cov_3.511013||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_18947_length_1151_cov_7.098540||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_2434_length_7306_cov_44.412081||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_38068_length_1001_cov_11.959831||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_12224_length_1191_cov_3.126761||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_858_length_11792_cov_7.636619||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_8194_length_2203_cov_5.106145||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_11000_length_1827_cov_3.241535||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_917_length_13512_cov_24.824255||full","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
"IMGVR_UViG_3300006217_000438|3300006217|Ga0081461_1005062","NODE_7594_length_2731_cov_3.192825||lt2gene","Host-associated;Mammals;Digestive system;Large intestine","r__Duplodnaviria;k__Heunggongvirae;p__Uroviricota;c__Caudoviricetes;;;;","d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_Q;"
