"Contig_number","lca","Sample_id","Virulent","Temperate","Code","GD","Diet","num_seqs","Group","Group_f","bac_result","Phacts_result","Probability","Standard_deviation","Bact_Viru","Viruse_Pro_Number","Lineage","Mapped.Reads.Number","Contig_Abundance","seqname","length","covrage","viruse_family","Contig_Abundance2"
"NODE_28991_length_1345_cov_4.257364||lt2gene",2832643,"L1EHE1100147",0.98761013215859,0.0123898678414097,1,"D0","HFD",8310904,"HFD0","D0_HFD0","Lytic","Lytic",0.50989010989011,0.0186371929949115,1,2,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",122,14.6795101952808,"NODE_28991_length_1345_cov_4.257364",1345,4.257364,"Caudoviricetes",3.27424019225594
"NODE_28994_length_1325_cov_3.700000||lt2gene",2832643,"L1EGH020939",0.811878201654615,0.188121798345387,2,"D10","FUC",3309510,"FUC10","D10_FUC10","Lytic","Temperate",0.503396603396604,0.0127813579253559,1,1,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",72,21.7554864617421,"NODE_28994_length_1325_cov_3.700000",1325,3.7,"Caudoviricetes",4.92577051963971
"NODE_28996_length_1345_cov_3.653488||full",2832643,"L1EHE1100147",0.811878201654615,0.188121798345387,1,"D0","HFD",8310904,"HFD0","D0_HFD0","Lytic","Temperate",0.503596403596404,0.0169326985658599,0.75,3,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",67,8.06169822199847,"NODE_28996_length_1345_cov_3.653488",1345,3.653488,"Caudoviricetes",1.79814830230449
"NODE_29016_length_1010_cov_2.137173||lt2gene",2832643,"L1EHE1100156",0.811878201654615,0.188121798345387,1,"D14","HFD",3688255,"HFD14","D14_HFD14","Lytic","Lytic",0.506093906093906,0.0160910502231376,1,1,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",22,5.96488041092603,"NODE_29016_length_1010_cov_2.137173",1010,2.137173,"Caudoviricetes",1.7717466567107
"NODE_2902_length_3984_cov_3.420209||full",2832643,"L1HGH010572",0.869126820090932,0.130873179909068,1,"D18","CON",2905693,"CON18","D18_CON18","Lytic","Lytic",0.505394605394605,0.0156779513293692,0.555555555555556,5,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",157,54.0318609020292,"NODE_2902_length_3984_cov_3.420209",3984,3.420209,"Caudoviricetes",4.06866422455039
"NODE_29024_length_1351_cov_2.549383||full",2832643,"L1EGH020932",0.811878201654615,0.188121798345387,2,"D0","FUC",5671704,"FUC0","D0_FUC0","Lytic","Temperate",0.5004995004995,0.0214168666467319,0.666666666666667,2,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",42,7.40518193474131,"NODE_29024_length_1351_cov_2.549383",1351,2.549383,"Caudoviricetes",1.64437792777379
"NODE_2903_length_3931_cov_5.965686||full",2832643,"L1EHE1100158",0.811878201654615,0.188121798345387,1,"D18","HFD",5825360,"HFD18","D18_HFD18","Lytic","Lytic",0.507492507492508,0.0180926775986762,0.666666666666667,2,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",293,50.2973206806103,"NODE_2903_length_3931_cov_5.965686",3931,5.965686,"Caudoviricetes",3.83851340732208
"NODE_29041_length_1398_cov_14.594192||full",2832643,"L1HGH010577",0.811878201654615,0.188121798345387,1,"D18","CON",7933325,"CON18","D18_CON18","Lytic","Temperate",0.503096903096903,0.0207696127790866,1,1,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",198,24.9580094096737,"NODE_29041_length_1398_cov_14.594192",1398,14.594192,"Caudoviricetes",5.3557960106596
"NODE_29062_length_1154_cov_2.873521||lt2gene",2832643,"L1EGH020942",0.811878201654615,0.188121798345387,2,"D14","FUC",6297602,"FUC14","D14_FUC14","Lytic","Temperate",0.502997002997003,0.0103071537741867,1,1,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",34,5.39888039923768,"NODE_29062_length_1154_cov_2.873521",1154,2.873521,"Caudoviricetes",1.40352176756612
"NODE_29071_length_1034_cov_3.612870||lt2gene",38018,"L1EHE1100152",0.811878201654615,0.188121798345387,1,"D10","HFD",5747820,"HFD10","D10_HFD10","Lytic","Lytic",0.506293706293706,0.0236440554525267,1,1,"Viruses;unclassified_bacterial_viruses;Bacteriophage_sp.",42,7.3071181769784,"NODE_29071_length_1034_cov_3.612870",1034,3.61287,NA,2.12005362968426
"NODE_2908_length_7266_cov_9.410345||full",2832643,"L1HGH010577",0.0125,0.9875,1,"D18","CON",7933325,"CON18","D18_CON18","Temperate","Temperate",0.502897102897103,0.0132094982426099,0.571428571428571,4,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",772,97.3110265872128,"NODE_2908_length_7266_cov_9.410345",7266,9.410345,"Caudoviricetes",4.01779630830771
"NODE_29086_length_1397_cov_3.657973||full",2832643,"L1HGH010577",0.985005930576337,0.014994069423663,1,"D18","CON",7933325,"CON18","D18_CON18","Lytic","Temperate",0.504795204795205,0.015262499117036,1,3,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",75,9.45379144305824,"NODE_29086_length_1397_cov_3.657973",1397,3.657973,"Caudoviricetes",2.03016280094307
"NODE_29089_length_1354_cov_3.795997||full",2832643,"L1HGH010574",0.811878201654615,0.188121798345387,1,"D18","CON",2433274,"CON18","D18_CON18","Lytic","Temperate",0.5001998001998,0.0238342880186508,1,3,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",67,27.5349179747123,"NODE_29089_length_1354_cov_3.795997",1354,3.795997,"Caudoviricetes",6.10079423368809
"NODE_2913_length_4634_cov_21.699498||full",2832643,"L1EHE1100150",0.855023864524424,0.144976135475577,1,"D10","HFD",2197362,"HFD10","D10_HFD10","Lytic","Lytic",0.505294705294705,0.0259732575003509,1,1,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",1033,470.109158163289,"NODE_2913_length_4634_cov_21.699498",4634,21.699498,"Caudoviricetes",30.4343434287843
"NODE_29145_length_1320_cov_9.520158||full",2832643,"L1EGH020939",0.811878201654615,0.188121798345387,2,"D10","FUC",3309510,"FUC10","D10_FUC10","Lytic","Lytic",0.503296703296703,0.022923971243578,0.666666666666667,2,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",158,47.7412064021562,"NODE_29145_length_1320_cov_9.520158",1320,9.520158,"Caudoviricetes",10.8502741823082
"NODE_29151_length_1314_cov_1.962669||full",2832643,"L1EGH020941",0.811878201654615,0.188121798345387,2,"D10","FUC",6503397,"FUC10","D10_FUC10","Lytic","Lytic",0.506793206793207,0.0214264172971651,1,3,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",38,5.8431001521205,"NODE_29151_length_1314_cov_1.962669",1314,1.962669,"Caudoviricetes",1.33404113062112
"NODE_2916_length_7569_cov_5.995076||full",2832643,"L1EHE1100147",0.811878201654615,0.188121798345387,1,"D0","HFD",8310904,"HFD0","D0_HFD0","Lytic","Temperate",0.512887112887113,0.0223927806516464,1,5,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",491,59.0790123433022,"NODE_2916_length_7569_cov_5.995076",7569,5.995076,"Caudoviricetes",2.34161761170441
"NODE_29172_length_1599_cov_3.237694||full",2832643,"L1HGH010561",0.811878201654615,0.188121798345387,1,"D0","CON",5555870,"CON0","D0_CON0","Lytic","Lytic",0.502597402597402,0.0181061869027601,0.5,2,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",63,11.3393581923263,"NODE_29172_length_1599_cov_3.237694",1599,3.237694,"Caudoviricetes",2.12745932313815
"NODE_29175_length_1345_cov_2.955039||lt2gene",2832643,"L1EGH020932",0.811878201654615,0.188121798345387,2,"D0","FUC",5671704,"FUC0","D0_FUC0","Lytic","Temperate",0.505294705294705,0.0303762020336048,1,2,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",44,7.75780964591946,"NODE_29175_length_1345_cov_2.955039",1345,2.955039,"Caudoviricetes",1.73036646377386
"NODE_29175_length_1394_cov_3.153099||full",2832643,"L1HGH010577",0.811878201654615,0.188121798345387,1,"D18","CON",7933325,"CON18","D18_CON18","Lytic","Lytic",0.502197802197802,0.0269621097527623,1,1,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",79,9.95799365335468,"NODE_29175_length_1394_cov_3.153099",1394,3.153099,"Caudoviricetes",2.14304024103759
"NODE_29186_length_1096_cov_11.935639||full",2832643,"L1HGH010566",0.811878201654615,0.188121798345387,1,"D10","CON",14405965,"CON10","D10_CON10","Lytic","Lytic",0.503696303696304,0.0292036545703792,1,2,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",146,10.1346907340119,"NODE_29186_length_1096_cov_11.935639",1096,11.935639,"Caudoviricetes",2.77409417901786
"NODE_29198_length_1118_cov_4.834431||full",2832643,"L1EHE1100144",0.884869679502397,0.115130320497603,1,"D0","HFD",7682661,"HFD0","D0_HFD0","Lytic","Temperate",0.505794205794206,0.0153016823549808,1,2,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",68,8.85109989885015,"NODE_29198_length_1118_cov_4.834431",1118,4.834431,"Caudoviricetes",2.37507152920845
"NODE_292_length_9250_cov_7.073192||full",2832643,"L1HGH010563",0,1,1,"D10","CON",3065098,"CON10","D10_CON10","Temperate","Lytic",0.507392607392607,0.0233323949540283,0.666666666666667,4,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",688,224.462643608785,"NODE_292_length_9250_cov_7.073192",9250,7.073192,"Caudoviricetes",7.27986952244709
"NODE_2920_length_4630_cov_6.516503||full",2832643,"L1EHE1100150",0.811878201654615,0.188121798345387,1,"D10","HFD",2197362,"HFD10","D10_HFD10","Lytic","Temperate",0.502497502497502,0.0136611331979794,1,3,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",357,162.467540623712,"NODE_2920_length_4630_cov_6.516503",4630,6.516503,"Caudoviricetes",10.5270544680591
"NODE_2921_length_5559_cov_4.924419||full",2831617,"L1HGH010576",0.811878201654615,0.188121798345387,1,"D18","CON",1348974,"CON18","D18_CON18","Lytic","Temperate",0.502997002997003,0.0241016108139001,1,5,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;unclassified_Crassvirales;CrAss-like_virus_sp.",305,226.097760223696,"NODE_2921_length_5559_cov_4.924419",5559,4.924419,"unclassified_Crassvirales",12.2017139894061
"NODE_2922_length_3290_cov_3.715301||full",2788787,"L1HGH010563",0.811878201654615,0.188121798345387,1,"D10","CON",3065098,"CON10","D10_CON10","Lytic","Lytic",0.503996003996004,0.0161717867010145,1,4,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes",153,49.9168378955583,"NODE_2922_length_3290_cov_3.715301",3290,3.715301,NA,4.55168734609954
"NODE_2922_length_5338_cov_3.294719||full",2832643,"L1EGH020934",0.950963114021878,0.0490368859781216,2,"D0","FUC",9033759,"FUC0","D0_FUC0","Lytic","Temperate",0.50989010989011,0.0289165494167756,0.5,2,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",230,25.4600548896644,"NODE_2922_length_5338_cov_3.294719",5338,3.294719,"Caudoviricetes",1.43087607098151
"NODE_29223_length_1004_cov_2.279241||full",2832643,"L1EHE1100156",0.811878201654615,0.188121798345387,1,"D14","HFD",3688255,"HFD14","D14_HFD14","Lytic","Temperate",0.507292707292707,0.0147690058841769,1,3,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",23,6.2360113386954,"NODE_29223_length_1004_cov_2.279241",1004,2.279241,"Caudoviricetes",1.86335000160221
"NODE_29232_length_1343_cov_1.639752||lt2gene",2827563,"L1EGH020932",0.932011277983708,0.0679887220162917,2,"D0","FUC",5671704,"FUC0","D0_FUC0","Lytic","Lytic",0.503096903096903,0.0179886767558,1,1,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Siphoviridae_sp._ctDuC3",26,4.58416024531605,"NODE_29232_length_1343_cov_1.639752",1343,1.639752,"Siphoviridae",1.02401196842503
"NODE_2924_length_3388_cov_3.347135||lt2gene",38018,"L1HGH010564",0.91079295154185,0.0892070484581499,1,"D10","CON",13862529,"CON10","D10_CON10","Lytic","Temperate",0.509190809190809,0.0251464645288105,1,1,"Viruses;unclassified_bacterial_viruses;Bacteriophage_sp.",119,8.58429223123717,"NODE_2924_length_3388_cov_3.347135",3388,3.347135,NA,0.760120327441308
"NODE_29241_length_1392_cov_2.568437||full",2832643,"L1HGH010577",0.811878201654615,0.188121798345387,1,"D18","CON",7933325,"CON18","D18_CON18","Lytic","Temperate",0.507792207792208,0.021304969904063,1,3,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",36,4.53781989266795,"NODE_29241_length_1392_cov_2.568437",1392,2.568437,"Caudoviricetes",0.977978425143956
"NODE_29256_length_1379_cov_4.469033||full",2832643,"L1HGH010559",0.811878201654615,0.188121798345387,1,"D0","CON",1732889,"CON0","D0_CON0","Lytic","Temperate",0.511388611388611,0.0222553118802527,1,3,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",113,65.2090237747484,"NODE_29256_length_1379_cov_4.469033",1379,4.469033,"Caudoviricetes",14.1861545557828
"NODE_29260_length_1117_cov_2.551789||lt2gene",2832643,"L1EHE1100144",0.811878201654615,0.188121798345387,1,"D0","HFD",7682661,"HFD0","D0_HFD0","Lytic","Lytic",0.516483516483516,0.017982017982018,1,1,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",36,4.68587641703832,"NODE_29260_length_1117_cov_2.551789",1117,2.551789,"Caudoviricetes",1.25851649517591
"NODE_29273_length_1347_cov_4.321207||full",2832643,"L1HGH010574",0.811878201654615,0.188121798345387,1,"D18","CON",2433274,"CON18","D18_CON18","Lytic","Temperate",0.500799200799201,0.0168416873113884,1,2,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",75,30.8226693746779,"NODE_29273_length_1347_cov_4.321207",1347,4.321207,"Caudoviricetes",6.86473705449396
"NODE_2929_length_5882_cov_29.861678||full",2832643,"L1EGH020944",0.833657378381635,0.166342621618366,2,"D14","FUC",8504684,"FUC14","D14_FUC14","Lytic","Temperate",0.511788211788212,0.0224633099700397,0.7,7,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",1903,223.759048543132,"NODE_2929_length_5882_cov_29.861678",5882,29.861678,"Caudoviricetes",11.4123962194729
"NODE_29313_length_1340_cov_2.163424||full",2832643,"L1EGH020932",0.765109214419805,0.234890785580196,2,"D0","FUC",5671704,"FUC0","D0_FUC0","Lytic","Lytic",0.503896103896104,0.0176809066076546,1,1,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",60,10.5788313353447,"NODE_29313_length_1340_cov_2.163424",1340,2.163424,"Caudoviricetes",2.36839507507718
"NODE_2932_length_3912_cov_4.384496||full",2832643,"L1EHE1100158",0.811878201654615,0.188121798345387,1,"D18","HFD",5825360,"HFD18","D18_HFD18","Lytic","Lytic",0.504695304695305,0.0245591752847195,1,2,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",170,29.1827457873848,"NODE_2932_length_3912_cov_4.384496",3912,4.384496,"Caudoviricetes",2.23794062786693
"NODE_2932_length_4480_cov_7.490621||full",2832643,"L1EGH020937",0.730645101503116,0.269354898496885,2,"D10","FUC",5160896,"FUC10","D10_FUC10","Lytic","Lytic",0.510989010989011,0.0208561646955709,0.8,4,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",360,69.7553293071591,"NODE_2932_length_4480_cov_7.490621",4480,7.490621,"Caudoviricetes",4.67111580181869
"NODE_2936_length_2929_cov_3.761308||full",2832643,"L1HGH010560",0.811878201654615,0.188121798345387,1,"D0","CON",5077775,"CON0","D0_CON0","Lytic","Temperate",0.503696303696304,0.0160885691422157,0.75,3,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",120,23.6323980483578,"NODE_2936_length_2929_cov_3.761308",2929,3.761308,"Caudoviricetes",2.42052557682053
"NODE_2937_length_2067_cov_2.465209||full",2832643,"L1EHE1100159",0.931779094256249,0.0682209057437508,1,"D18","HFD",7183523,"HFD18","D18_HFD18","Lytic","Lytic",0.504295704295704,0.0202666749378337,1,1,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",54,7.51720291004845,"NODE_2937_length_2067_cov_2.465209",2067,2.465209,"Caudoviricetes",1.09103090131327
"NODE_29396_length_1091_cov_5.343629||lt2gene",2832643,"L1HGH010566",0.931779094256249,0.0682209057437508,1,"D10","CON",14405965,"CON10","D10_CON10","Lytic","Lytic",0.505394605394605,0.0124169836455079,1,1,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",62,4.30377277745712,"NODE_29396_length_1091_cov_5.343629",1091,5.343629,"Caudoviricetes",1.18343889389288
"NODE_294_length_16595_cov_6.116747||full",2831617,"L1EGH020937",0.852918502202643,0.147081497797357,2,"D10","FUC",5160896,"FUC10","D10_FUC10","Lytic","Lytic",0.501698301698302,0.0189167638418296,0.933333333333333,14,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales;unclassified_Crassvirales;CrAss-like_virus_sp.",1088,210.816106350525,"NODE_294_length_16595_cov_6.116747",16595,6.116747,"unclassified_Crassvirales",3.81107754776484
"NODE_29401_length_1337_cov_1.797192||full",2832643,"L1EGH020932",0.811878201654615,0.188121798345387,2,"D0","FUC",5671704,"FUC0","D0_FUC0","Lytic","Lytic",0.501898101898102,0.0119646792580059,1,1,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",38,6.69992651238499,"NODE_29401_length_1337_cov_1.797192",1337,1.797192,"Caudoviricetes",1.50334925483582
"NODE_2941_length_7311_cov_5.691290||full",2832643,"L1EHE1100148",0.811878201654615,0.188121798345387,1,"D10","HFD",4836085,"HFD10","D10_HFD10","Lytic","Lytic",0.502997002997003,0.0242502219659108,0.75,6,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",440,90.9826853746367,"NODE_2941_length_7311_cov_5.691290",7311,5.69129,"Caudoviricetes",3.73338881307496
"NODE_2942_length_5449_cov_11.435669||full",2832643,"L1HGH010566",0.811878201654615,0.188121798345387,1,"D10","CON",14405965,"CON10","D10_CON10","Lytic","Temperate",0.505794205794206,0.0233050039788857,1,10,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",652,45.2590298532587,"NODE_2942_length_5449_cov_11.435669",5449,11.435669,"Caudoviricetes",2.49177995154663
"NODE_29448_length_1310_cov_4.024701||lt2gene",2832643,"L1EGH020939",0.811878201654615,0.188121798345387,2,"D10","FUC",3309510,"FUC10","D10_FUC10","Lytic","Temperate",0.503096903096903,0.0230818959227206,1,1,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",62,18.7338911198335,"NODE_29448_length_1310_cov_4.024701",1310,4.024701,"Caudoviricetes",4.2902040732443
"NODE_2945_length_7509_cov_14.682721||full",2832643,"L1EHE1100147",0.822343919360627,0.177656080639374,1,"D0","HFD",8310904,"HFD0","D0_HFD0","Lytic","Lytic",0.502897102897103,0.0209752149156771,0.714285714285714,5,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",1262,151.848703823315,"NODE_2945_length_7509_cov_14.682721",7509,14.682721,"Caudoviricetes",6.0666681511512
"NODE_29455_length_1310_cov_2.970518||full",2826202,"L1EGH020939",0.811878201654615,0.188121798345387,2,"D10","FUC",3309510,"FUC10","D10_FUC10","Lytic","Lytic",0.508791208791209,0.0252296708437099,1,1,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Siphoviridae_sp._ctE6L85",42,12.6907004360162,"NODE_29455_length_1310_cov_2.970518",1310,2.970518,"Siphoviridae",2.90626727542356
"NODE_29457_length_1142_cov_3.365225||lt2gene",2832643,"L1EGH020942",0.811878201654615,0.188121798345387,2,"D14","FUC",6297602,"FUC14","D14_FUC14","Lytic","Temperate",0.501598401598402,0.0234986186330091,1,1,"Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;unclassified_Caudoviricetes;Caudoviricetes_sp.",62,9.84501719860988,"NODE_29457_length_1142_cov_3.365225",1142,3.365225,"Caudoviricetes",2.58625670716547
