SRR14826639.NODE_14302_length_2028_cov_3.341105||full	SRR14826639.NODE_14302_length_2028_cov_3.341105||full
mgm4539802.3_d.NODE_409_length_7104_cov_11.123705||full	mgm4539998.3_d.NODE_1111_length_3491_cov_3.001455||full
mgm4539802.3_d.NODE_409_length_7104_cov_11.123705||full	SRR13827510.NODE_11154_length_2138_cov_8.205473||full
mgm4539802.3_d.NODE_409_length_7104_cov_11.123705||full	SRR14826646.NODE_37330_length_1671_cov_78.150371||full
mgm4539802.3_d.NODE_409_length_7104_cov_11.123705||full	SRR13827518.NODE_13838_length_1692_cov_4.171655||full
mgm4539802.3_d.NODE_608_length_4803_cov_3.358045||full	mgm4539802.3_d.NODE_608_length_4803_cov_3.358045||full
mgm4539802.3_d.NODE_608_length_4803_cov_3.358045||full	mgm4539686.3_d.NODE_6461_length_1976_cov_1.977095||full
mgm4539802.3_d.NODE_608_length_4803_cov_3.358045||full	mgm4539686.3_d.NODE_6461_length_1976_cov_1.977095||full
mgm4539802.3_d.NODE_608_length_4803_cov_3.358045||full	SRR14826649.NODE_19259_length_2954_cov_3.750604||full
mgm4539802.3_d.NODE_608_length_4803_cov_3.358045||full	mgm4539998.3_d.NODE_953_length_3923_cov_3.363237||full
mgm4539802.3_d.NODE_608_length_4803_cov_3.358045||full	mgm4539998.3_d.NODE_953_length_3923_cov_3.363237||full
mgm4539802.3_d.NODE_608_length_4803_cov_3.358045||full	mgm4539802.3_d.NODE_608_length_4803_cov_3.358045||full
mgm4539802.3_d.NODE_608_length_4803_cov_3.358045||full	SRR14826644.NODE_5143_length_3123_cov_5.382986||full
mgm4539802.3_d.NODE_608_length_4803_cov_3.358045||full	mgm4539918.3_d.NODE_1764_length_3542_cov_4.690278||full
mgm4539802.3_d.NODE_608_length_4803_cov_3.358045||full	mgm4539918.3_d.NODE_1764_length_3542_cov_4.690278||full
mgm4539802.3_d.NODE_608_length_4803_cov_3.358045||full	SRR14826638.NODE_19244_length_1903_cov_7.106061||full
mgm4539802.3_d.NODE_830_length_3778_cov_2.080312||full	mgm4539802.3_d.NODE_830_length_3778_cov_2.080312||full
mgm4539802.3_d.NODE_830_length_3778_cov_2.080312||full	mgm4539802.3_d.NODE_830_length_3778_cov_2.080312||full
mgm4539802.3_d.NODE_1018_length_3284_cov_2.471353||full	mgm4539802.3_d.NODE_1018_length_3284_cov_2.471353||full
mgm4539802.3_d.NODE_1018_length_3284_cov_2.471353||full	mgm4539802.3_d.NODE_1018_length_3284_cov_2.471353||full
mgm4539802.3_d.NODE_1214_length_2925_cov_2.392683||full	mgm4539802.3_d.NODE_1214_length_2925_cov_2.392683||full
mgm4539802.3_d.NODE_1214_length_2925_cov_2.392683||full	mgm4539802.3_d.NODE_1214_length_2925_cov_2.392683||full
SRR13827509.NODE_522_length_24724_cov_47.725810||full	SRR13827509.NODE_522_length_24724_cov_47.725810||full
SRR13827509.NODE_522_length_24724_cov_47.725810||full	SRR13827517.NODE_5576_length_3732_cov_102.089747||full
SRR13827509.NODE_522_length_24724_cov_47.725810||full	SRR14826638.NODE_11936_length_2603_cov_6.085165||full
SRR13827509.NODE_522_length_24724_cov_47.725810||full	SRR13827506.NODE_1026_length_23326_cov_116.739074||full
SRR13827509.NODE_522_length_24724_cov_47.725810||full	SRR8735344.NODE_23576_length_1920_cov_16.191957||lt2gene
SRR13827509.NODE_2436_length_7131_cov_23.058932||full	SRR13827509.NODE_2436_length_7131_cov_23.058932||full
SRR13827509.NODE_2436_length_7131_cov_23.058932||full	SRR13827526.NODE_3271_length_7131_cov_64.256360||full
SRR13827509.NODE_2436_length_7131_cov_23.058932||full	SRR14826649.NODE_9493_length_5246_cov_7.157003||full
SRR13827509.NODE_2436_length_7131_cov_23.058932||full	SRR14826642.NODE_13763_length_2199_cov_22.527985||full
SRR13827509.NODE_2436_length_7131_cov_23.058932||full	SRR14826649.NODE_46273_length_1603_cov_16.076227||full
SRR13827509.NODE_2436_length_7131_cov_23.058932||full	SRR14826642.NODE_14081_length_2167_cov_62.625000||full
SRR13827509.NODE_2436_length_7131_cov_23.058932||full	SRR13827508.NODE_18405_length_1654_cov_3.816135||full
SRR13827509.NODE_2436_length_7131_cov_23.058932||full	SRR14826638.NODE_26918_length_1538_cov_3.620364||full
SRR13827509.NODE_2835_length_6270_cov_4.800000||full	SRR13827509.NODE_2835_length_6270_cov_4.800000||full
SRR13827509.NODE_3755_length_4888_cov_19.232775||full	SRR13827509.NODE_3755_length_4888_cov_19.232775||full
SRR13827509.NODE_3755_length_4888_cov_19.232775||full	SRR13827520.NODE_11966_length_2176_cov_16.818482||full
SRR13827509.NODE_3755_length_4888_cov_19.232775||full	SRR13827526.NODE_13626_length_1997_cov_35.074665||full
SRR13827509.NODE_3755_length_4888_cov_19.232775||full	SRR13827522.NODE_15503_length_1618_cov_7.272553||full
SRR13827509.NODE_3755_length_4888_cov_19.232775||full	SRR13827523.NODE_11284_length_1943_cov_26.599047||full
SRR13827509.NODE_5010_length_3794_cov_5.934742||full	SRR13827509.NODE_5010_length_3794_cov_5.934742||full
SRR13827509.NODE_5010_length_3794_cov_5.934742||full	SRR13827508.NODE_10248_length_2644_cov_7.466976||full
SRR13827509.NODE_5010_length_3794_cov_5.934742||full	SRR8735344.NODE_11526_length_2942_cov_13.782820||full
SRR13827509.NODE_5010_length_3794_cov_5.934742||full	SRR13827504.NODE_7349_length_2787_cov_8.635066||full
SRR13827509.NODE_5010_length_3794_cov_5.934742||full	SRR13827505.NODE_10699_length_2365_cov_5.907792||full
SRR13827509.NODE_5010_length_3794_cov_5.934742||full	SRR13827513.NODE_11355_length_2129_cov_7.785921||full
SRR13827509.NODE_5010_length_3794_cov_5.934742||full	SRR13827523.NODE_9956_length_2158_cov_7.411793||full
SRR13827509.NODE_5535_length_3515_cov_3.830347||full	SRR13827509.NODE_5535_length_3515_cov_3.830347||full
SRR13827509.NODE_5535_length_3515_cov_3.830347||full	SRR13827507.NODE_17321_length_1510_cov_4.604124||full
SRR13827509.NODE_5535_length_3515_cov_3.830347||full	SRR13827521.NODE_6182_length_3193_cov_4.275972||full
SRR13827509.NODE_6740_length_2965_cov_3.544330||full	SRR13827509.NODE_6740_length_2965_cov_3.544330||full
SRR13827509.NODE_6740_length_2965_cov_3.544330||full	mgm4539995.3_d.NODE_1731_length_2297_cov_2.903657||full
SRR13827509.NODE_6740_length_2965_cov_3.544330||full	mgm4548364.3_d.NODE_4187_length_2695_cov_3.056439||full
SRR13827509.NODE_6740_length_2965_cov_3.544330||full	mgm4539995.3_d.NODE_1731_length_2297_cov_2.903657||full
SRR13827509.NODE_6740_length_2965_cov_3.544330||full	mgm4548364.3_d.NODE_4187_length_2695_cov_3.056439||full
SRR13827509.NODE_6740_length_2965_cov_3.544330||full	SRR14826643.NODE_12933_length_2082_cov_2.513074||full
SRR13827509.NODE_7045_length_2863_cov_5.863248||full	SRR13827509.NODE_7045_length_2863_cov_5.863248||full
SRR13827509.NODE_7316_length_2772_cov_3.532573||full	SRR13827509.NODE_7316_length_2772_cov_3.532573||full
SRR13827509.NODE_8327_length_2504_cov_2.795427||full	SRR13827509.NODE_8327_length_2504_cov_2.795427||full
SRR13827509.NODE_10782_length_2044_cov_7.952237||full	SRR13827509.NODE_10782_length_2044_cov_7.952237||full
SRR13827509.NODE_11562_length_1946_cov_56.639344||full	SRR13827509.NODE_11562_length_1946_cov_56.639344||full
SRR13827509.NODE_12041_length_1887_cov_3.716703||full	SRR13827509.NODE_12041_length_1887_cov_3.716703||full
SRR13827509.NODE_12370_length_1849_cov_6.591973||full	SRR13827509.NODE_12370_length_1849_cov_6.591973||full
SRR13827509.NODE_12608_length_1822_cov_3.281834||full	SRR13827509.NODE_12608_length_1822_cov_3.281834||full
SRR13827509.NODE_13801_length_1699_cov_2.546837||full	SRR13827509.NODE_13801_length_1699_cov_2.546837||full
SRR13827509.NODE_14099_length_1670_cov_3.989474||full	SRR13827509.NODE_14099_length_1670_cov_3.989474||full
SRR13827509.NODE_14910_length_1603_cov_2.279070||full	SRR13827509.NODE_14910_length_1603_cov_2.279070||full
SRR13827509.NODE_15303_length_1570_cov_2.503630||full	SRR13827509.NODE_15303_length_1570_cov_2.503630||full
SRR13827509.NODE_16050_length_1515_cov_2.067123||full	SRR13827509.NODE_16050_length_1515_cov_2.067123||full
SRR13827510.NODE_112_length_66966_cov_13.624755||full	SRR13827510.NODE_112_length_66966_cov_13.624755||full
SRR13827510.NODE_112_length_66966_cov_13.624755||full	SRR13827511.NODE_3540_length_6354_cov_18.951580||full
SRR13827510.NODE_112_length_66966_cov_13.624755||full	SRR8735344.NODE_4335_length_6144_cov_5.863032||lt2gene
SRR13827510.NODE_112_length_66966_cov_13.624755||full	SRR13827512.NODE_9831_length_2514_cov_6.676291||full
SRR13827510.NODE_112_length_66966_cov_13.624755||full	SRR13827505.NODE_12825_length_2043_cov_3.405936||full
SRR13827510.NODE_112_length_66966_cov_13.624755||full	SRR13827512.NODE_3016_length_6795_cov_8.335163||full
SRR13827510.NODE_112_length_66966_cov_13.624755||full	SRR13827511.NODE_2703_length_8291_cov_31.323337||full
SRR13827510.NODE_112_length_66966_cov_13.624755||full	SRR13827511.NODE_15831_length_1838_cov_24.821088||full
SRR13827510.NODE_112_length_66966_cov_13.624755||full	SRR13827513.NODE_1036_length_17968_cov_25.771563||full
SRR13827510.NODE_112_length_66966_cov_13.624755||full	SRR13827505.NODE_12508_length_2084_cov_3.705274||full
SRR13827510.NODE_112_length_66966_cov_13.624755||full	SRR13827512.NODE_5575_length_3999_cov_5.653651||full
SRR13827510.NODE_112_length_66966_cov_13.624755||full	SRR13827515.NODE_119_length_61199_cov_12.364173||full
SRR13827510.NODE_112_length_66966_cov_13.624755||full	SRR13827513.NODE_6515_length_3282_cov_14.133870||full
SRR13827510.NODE_112_length_66966_cov_13.624755||full	SRR13827511.NODE_1344_length_15089_cov_13.088333||full
SRR13827510.NODE_112_length_66966_cov_13.624755||full	SRR13827513.NODE_18156_length_1508_cov_14.502409||full
SRR13827510.NODE_112_length_66966_cov_13.624755||full	SRR8735345.NODE_8897_length_5142_cov_38.587576||full
SRR13827510.NODE_112_length_66966_cov_13.624755||full	SRR14826646.NODE_34002_length_1791_cov_4.262097||full
SRR13827510.NODE_112_length_66966_cov_13.624755||full	SRR8735345.NODE_2875_length_13943_cov_62.704277||full
SRR13827510.NODE_112_length_66966_cov_13.624755||full	SRR13827511.NODE_4901_length_4709_cov_20.365277||full
SRR13827510.NODE_112_length_66966_cov_13.624755||full	SRR13827512.NODE_4575_length_4709_cov_15.263214||full
SRR13827510.NODE_112_length_66966_cov_13.624755||full	SRR8735345.NODE_33073_length_1737_cov_4.021998||full
SRR13827510.NODE_704_length_23204_cov_7.818696||full	SRR13827510.NODE_704_length_23204_cov_7.818696||full
SRR13827510.NODE_704_length_23204_cov_7.818696||full	SRR13827512.NODE_10109_length_2458_cov_4.795672||full
SRR13827510.NODE_704_length_23204_cov_7.818696||full	SRR13827515.NODE_15438_length_1647_cov_6.562814||full
SRR13827510.NODE_704_length_23204_cov_7.818696||full	SRR13827511.NODE_5567_length_4214_cov_6.734071||full
SRR13827510.NODE_704_length_23204_cov_7.818696||full	SRR13827515.NODE_3427_length_5370_cov_5.896896||full
SRR13827510.NODE_704_length_23204_cov_7.818696||full	SRR13827513.NODE_3771_length_5359_cov_6.294306||full
SRR13827510.NODE_704_length_23204_cov_7.818696||full	SRR13827513.NODE_4490_length_4558_cov_4.893404||full
SRR13827510.NODE_704_length_23204_cov_7.818696||full	SRR13827511.NODE_1537_length_13824_cov_7.174958||full
SRR13827510.NODE_704_length_23204_cov_7.818696||full	SRR13827513.NODE_3018_length_6636_cov_6.537152||full
SRR13827510.NODE_704_length_23204_cov_7.818696||full	SRR13827512.NODE_13603_length_1955_cov_4.198421||full
SRR13827510.NODE_704_length_23204_cov_7.818696||full	SRR13827512.NODE_12254_length_2113_cov_5.253644||full
SRR13827510.NODE_704_length_23204_cov_7.818696||full	SRR13827512.NODE_6559_length_3491_cov_4.036671||full
SRR13827510.NODE_704_length_23204_cov_7.818696||full	SRR13827512.NODE_5633_length_3975_cov_4.179592||full
SRR13827510.NODE_1220_length_15257_cov_15.935469||full	SRR13827510.NODE_1220_length_15257_cov_15.935469||full
SRR13827510.NODE_1220_length_15257_cov_15.935469||full	SRR13827520.NODE_15911_length_1716_cov_16.883203||full
SRR13827510.NODE_1220_length_15257_cov_15.935469||full	SRR13827512.NODE_11354_length_2242_cov_10.279835||full
SRR13827510.NODE_2484_length_8213_cov_7.087154||full	SRR13827510.NODE_2484_length_8213_cov_7.087154||full
SRR13827510.NODE_2484_length_8213_cov_7.087154||full	SRR13827513.NODE_2414_length_8222_cov_7.767234||full
SRR13827510.NODE_2484_length_8213_cov_7.087154||full	SRR13827515.NODE_2461_length_7319_cov_5.701542||full
SRR13827510.NODE_2484_length_8213_cov_7.087154||full	SRR13827511.NODE_6498_length_3702_cov_6.247875||full
SRR13827510.NODE_2945_length_7009_cov_3.502301||full	SRR13827510.NODE_2945_length_7009_cov_3.502301||full
SRR13827510.NODE_2945_length_7009_cov_3.502301||full	SRR13827512.NODE_3002_length_6816_cov_4.048366||full
SRR13827510.NODE_2945_length_7009_cov_3.502301||full	SRR13827517.NODE_13011_length_1844_cov_2.791504||full
SRR13827510.NODE_2945_length_7009_cov_3.502301||full	SRR13827521.NODE_11139_length_1950_cov_2.390501||full
SRR13827510.NODE_2945_length_7009_cov_3.502301||full	SRR13827525.NODE_15278_length_1643_cov_2.112091||lt2gene
SRR13827510.NODE_2945_length_7009_cov_3.502301||full	SRR13827511.NODE_9345_length_2778_cov_2.650753||full
SRR13827510.NODE_2945_length_7009_cov_3.502301||full	SRR13827522.NODE_8309_length_2562_cov_2.166733||full
SRR13827510.NODE_2945_length_7009_cov_3.502301||full	SRR13827515.NODE_11932_length_1986_cov_2.247540||full
SRR13827510.NODE_3247_length_6315_cov_4.731789||full	SRR13827510.NODE_3247_length_6315_cov_4.731789||full
SRR13827510.NODE_3247_length_6315_cov_4.731789||full	SRR13827507.NODE_5196_length_4256_cov_7.085932||full
SRR13827510.NODE_3247_length_6315_cov_4.731789||full	SRR13827511.NODE_5383_length_4337_cov_5.636618||full
SRR13827510.NODE_3247_length_6315_cov_4.731789||full	SRR13827517.NODE_7447_length_2918_cov_5.242403||full
SRR13827510.NODE_3247_length_6315_cov_4.731789||full	SRR13827506.NODE_5932_length_4249_cov_9.207678||full
SRR13827510.NODE_3247_length_6315_cov_4.731789||full	SRR13827519.NODE_5411_length_4249_cov_9.685265||full
SRR13827510.NODE_4414_length_4712_cov_3.485720||full	SRR13827510.NODE_4414_length_4712_cov_3.485720||full
SRR13827510.NODE_4414_length_4712_cov_3.485720||full	SRR13827512.NODE_5495_length_4042_cov_4.474793||full
SRR13827510.NODE_4414_length_4712_cov_3.485720||full	SRR13827508.NODE_6294_length_3869_cov_9.734924||full
SRR13827510.NODE_4414_length_4712_cov_3.485720||full	SRR13827518.NODE_8487_length_2546_cov_6.621839||full
SRR13827510.NODE_4937_length_4262_cov_3.546470||full	SRR13827510.NODE_4937_length_4262_cov_3.546470||full
SRR13827510.NODE_5203_length_4051_cov_3.242993||full	SRR13827510.NODE_5203_length_4051_cov_3.242993||full
SRR13827510.NODE_6774_length_3201_cov_6.719644||full	SRR13827510.NODE_6774_length_3201_cov_6.719644||full
SRR13827510.NODE_7247_length_3029_cov_20.957969||full	SRR13827510.NODE_7247_length_3029_cov_20.957969||full
SRR13827510.NODE_7439_length_2960_cov_5.036489||full	SRR13827510.NODE_7439_length_2960_cov_5.036489||full
SRR13827510.NODE_7649_length_2886_cov_3.187566||full	SRR13827510.NODE_7649_length_2886_cov_3.187566||full
SRR13827510.NODE_7649_length_2886_cov_3.187566||full	SRR13827521.NODE_9872_length_2151_cov_2.591126||full
SRR13827510.NODE_7649_length_2886_cov_3.187566||full	SRR13827508.NODE_12521_length_2252_cov_5.136095||full
SRR13827510.NODE_7649_length_2886_cov_3.187566||full	SRR13827507.NODE_10256_length_2362_cov_3.944950||full
SRR13827510.NODE_8470_length_2652_cov_3.298036||full	SRR13827510.NODE_8470_length_2652_cov_3.298036||full
SRR13827510.NODE_10046_length_2316_cov_3.144184||full	SRR13827510.NODE_10046_length_2316_cov_3.144184||full
SRR13827510.NODE_10046_length_2316_cov_3.144184||full	SRR13827511.NODE_12185_length_2253_cov_4.529117||full
SRR13827510.NODE_10224_length_2289_cov_2.965085||full	SRR13827510.NODE_10224_length_2289_cov_2.965085||full
SRR13827510.NODE_11235_length_2129_cov_3.262295||full	SRR13827510.NODE_11235_length_2129_cov_3.262295||full
SRR13827510.NODE_11489_length_2093_cov_3.608930||full	SRR13827510.NODE_11489_length_2093_cov_3.608930||full
SRR13827510.NODE_12001_length_2021_cov_2.624619||full	SRR13827510.NODE_12001_length_2021_cov_2.624619||full
SRR13827510.NODE_12477_length_1957_cov_3.221346||full	SRR13827510.NODE_12477_length_1957_cov_3.221346||full
SRR14826642.NODE_18979_length_1782_cov_3.158657||full	SRR14826642.NODE_18979_length_1782_cov_3.158657||full
SRR14826642.NODE_20868_length_1673_cov_3.672435||full	SRR14826642.NODE_20868_length_1673_cov_3.672435||full
SRR14826642.NODE_22554_length_1585_cov_2.833333||full	SRR14826642.NODE_22554_length_1585_cov_2.833333||full
SRR14826642.NODE_22879_length_1569_cov_3.962351||full	SRR14826642.NODE_22879_length_1569_cov_3.962351||full
SRR14826642.NODE_23136_length_1559_cov_2.831782||full	SRR14826642.NODE_23136_length_1559_cov_2.831782||full
SRR14826642.NODE_24318_length_1507_cov_17.000000||full	SRR14826642.NODE_24318_length_1507_cov_17.000000||full
SRR14826642.NODE_17324_length_1893_cov_3.195321||lt2gene	SRR14826642.NODE_17324_length_1893_cov_3.195321||lt2gene
SRR14826643.NODE_581_length_20065_cov_20.530185||full	SRR14826643.NODE_581_length_20065_cov_20.530185||full
SRR14826643.NODE_581_length_20065_cov_20.530185||full	SRR14826646.NODE_1626_length_20068_cov_468.038575||full
SRR14826643.NODE_581_length_20065_cov_20.530185||full	SRR14826644.NODE_548_length_20063_cov_31.676779||full
SRR14826643.NODE_581_length_20065_cov_20.530185||full	SRR14826642.NODE_593_length_20056_cov_64.115244||full
SRR14826643.NODE_581_length_20065_cov_20.530185||full	SRR14826648.NODE_1071_length_20065_cov_60.285207||full
SRR14826643.NODE_581_length_20065_cov_20.530185||full	SRR14826638.NODE_937_length_19994_cov_30.537640||full
SRR14826643.NODE_581_length_20065_cov_20.530185||full	SRR14826640.NODE_1369_length_20065_cov_71.815492||full
SRR14826643.NODE_581_length_20065_cov_20.530185||full	SRR14826649.NODE_43955_length_1659_cov_2.191397||lt2gene
SRR14826643.NODE_581_length_20065_cov_20.530185||full	SRR14826639.NODE_888_length_20048_cov_32.321463||full
SRR14826643.NODE_581_length_20065_cov_20.530185||full	SRR14826645.NODE_299_length_20042_cov_30.220643||full
SRR14826643.NODE_1633_length_10235_cov_3.691749||full	SRR14826643.NODE_1633_length_10235_cov_3.691749||full
SRR14826643.NODE_4111_length_4807_cov_5.244318||full	SRR14826643.NODE_4111_length_4807_cov_5.244318||full
SRR14826643.NODE_4508_length_4465_cov_3.487075||full	SRR14826643.NODE_4508_length_4465_cov_3.487075||full
SRR14826643.NODE_4508_length_4465_cov_3.487075||full	SRR8735344.NODE_33576_length_1598_cov_66.841866||full
SRR14826643.NODE_4508_length_4465_cov_3.487075||full	SRR13827520.NODE_6957_length_3539_cov_2.621699||full
SRR14826643.NODE_4508_length_4465_cov_3.487075||full	SRR14826638.NODE_19440_length_1889_cov_3.702290||full
SRR14826643.NODE_4508_length_4465_cov_3.487075||full	SRR13827505.NODE_12280_length_2114_cov_3.935406||full
SRR14826643.NODE_5712_length_3703_cov_10.143640||full	SRR14826643.NODE_5712_length_3703_cov_10.143640||full
SRR14826643.NODE_5712_length_3703_cov_10.143640||full	SRR14826646.NODE_28175_length_2064_cov_11.949726||full
SRR14826643.NODE_6369_length_3426_cov_4.292495||full	SRR14826643.NODE_6369_length_3426_cov_4.292495||full
SRR14826643.NODE_6369_length_3426_cov_4.292495||full	SRR14826649.NODE_50630_length_1513_cov_4.783951||full
SRR14826643.NODE_6562_length_3349_cov_2.786582||full	SRR14826643.NODE_6562_length_3349_cov_2.786582||full
SRR14826643.NODE_6763_length_3267_cov_5.434309||full	SRR14826643.NODE_6763_length_3267_cov_5.434309||full
SRR14826643.NODE_6763_length_3267_cov_5.434309||full	SRR14826638.NODE_26165_length_1566_cov_2.433488||full
SRR14826643.NODE_7244_length_3097_cov_2.087771||full	SRR14826643.NODE_7244_length_3097_cov_2.087771||full
SRR14826643.NODE_7244_length_3097_cov_2.087771||full	SRR14826645.NODE_8594_length_1811_cov_3.089977||full
SRR14826643.NODE_7805_length_2947_cov_5.788382||full	SRR14826643.NODE_7805_length_2947_cov_5.788382||full
SRR14826643.NODE_9270_length_2613_cov_2.680219||full	SRR14826643.NODE_9270_length_2613_cov_2.680219||full
SRR14826643.NODE_9697_length_2537_cov_2.559629||full	SRR14826643.NODE_9697_length_2537_cov_2.559629||full
SRR14826643.NODE_9697_length_2537_cov_2.559629||full	SRR14826645.NODE_5868_length_2148_cov_2.387960||full
SRR14826643.NODE_10119_length_2464_cov_2.602740||full	SRR14826643.NODE_10119_length_2464_cov_2.602740||full
