"Contig","AMG_contig_length"
"NODE_34_length_34608_cov_7.162649||full_1-2641-34534/34534_26---19043---19315----1---ID=45_26;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.462",273
"NODE_34_length_34608_cov_7.162649||full_1-2641-34534/34534_27---19394---20581----1---ID=45_27;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.425",1188
"NODE_34_length_34608_cov_7.162649||full_1-2641-34534/34534_28---20617---22113----1---ID=45_28;partial=00;start_type=GTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.474",1497
"NODE_34_length_34608_cov_7.162649||full_1-2641-34534/34534_29---22142---22750----1---ID=45_29;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.351",609
"NODE_34_length_34608_cov_7.162649||full_1-2641-34534/34534_30---22747---23004----1---ID=45_30;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.364",258
"NODE_34_length_34608_cov_7.162649||full_1-2641-34534/34534_31---23119---23295----1---ID=45_31;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.407",177
"NODE_34_length_34608_cov_7.162649||full_1-2641-34534/34534_32---23355---24626----1---ID=45_32;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.446",1272
"NODE_34_length_34608_cov_7.162649||full_1-2641-34534/34534_33---24616---25044----1---ID=45_33;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.466",429
"NODE_34_length_34608_cov_7.162649||full_1-2641-34534/34534_34---24986---25279----1---ID=45_34;partial=00;start_type=GTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.442",294
"NODE_34_length_34608_cov_7.162649||full_1-2641-34534/34534_35---25399---25878----1---ID=45_35;partial=00;start_type=GTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.483",480
"NODE_34_length_34608_cov_7.162649||full_1-2641-34534/34534_36---25892---26281----1---ID=45_36;partial=00;start_type=GTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.497",390
"NODE_34_length_34608_cov_7.162649||full_1-2641-34534/34534_37---26274---26480----1---ID=45_37;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.396",207
"NODE_34_length_34608_cov_7.162649||full_1-2641-34534/34534_38---26486---27061----1---ID=45_38;partial=00;start_type=GTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.495",576
"NODE_34_length_34608_cov_7.162649||full_1-2641-34534/34534_39---27036---27458----1---ID=45_39;partial=00;start_type=TTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.501",423
"NODE_34_length_34608_cov_7.162649||full_1-2641-34534/34534_40---27451---27921----1---ID=45_40;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.510",471
"NODE_34_length_34608_cov_7.162649||full_1-2641-34534/34534_41---27930---28673----1---ID=45_41;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.523",744
"NODE_34_length_34608_cov_7.162649||full_1-2641-34534/34534_42---28673---28930----1---ID=45_42;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.508",258
"NODE_34_length_34608_cov_7.162649||full_1-2641-34534/34534_43---28872---29246----1---ID=45_43;partial=00;start_type=TTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.429",375
"NODE_34_length_34608_cov_7.162649||full_1-2641-34534/34534_44---29388---30011----1---ID=45_44;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=11-12bp;gc_cont=0.516",624
"NODE_34_length_34608_cov_7.162649||full_1-2641-34534/34534_45---30043---30357----1---ID=45_45;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.505",315
"NODE_34_length_34608_cov_7.162649||full_1-2641-34534/34534_46---30370---31770----1---ID=45_46;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.483",1401
"NODE_34_length_34608_cov_7.162649||full_1-2641-34534/34534_47---31721---31894----1---ID=45_47;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.425",174
"NODE_3574_length_3625_cov_4.682633||full_2---240---1085---1---ID=59_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.599",846
"NODE_9140_length_1855_cov_3.309444||full_4---752---1852---1---ID=75_4;partial=01;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.549",1101
"NODE_255_length_17643_cov_5.972936||full_3---1592---2815----1---ID=13_3;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=13bp;gc_cont=0.491",1224
"NODE_14536_length_1373_cov_2.292109||full_4---1036---1371---1---ID=34_4;partial=01;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.449",336
"NODE_196_length_19569_cov_21.907400||full_4---882---1772---1---ID=71_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.465",891
"NODE_189_length_19893_cov_19.539218||full_25---12531---13283---1---ID=72_25;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=12bp;gc_cont=0.495",753
"NODE_189_length_19893_cov_19.539218||full_33---18146---19615---1---ID=72_33;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=10bp;gc_cont=0.495",1470
"NODE_577_length_11857_cov_7.453313||full_10---7579---8079----1---ID=36_10;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=15bp;gc_cont=0.503",501
"NODE_577_length_11857_cov_7.453313||full_11---8076---9014----1---ID=36_11;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=11bp;gc_cont=0.477",939
"NODE_4383_length_3153_cov_4.046159||full_3---643---1455----1---ID=55_3;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.534",813
"NODE_1267_length_7291_cov_4.384190||full_7---4315---5256---1---ID=57_7;partial=00;start_type=ATG;rbs_motif=TTTT;rbs_spacer=10bp;gc_cont=0.492",942
"NODE_206_length_19439_cov_5.597916||full_1---1---486---1---ID=22_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.471",486
"NODE_86_length_25490_cov_35.638883||full_1---1---810----1---ID=32_1;partial=10;start_type=ATG;rbs_motif=TAAAAA;rbs_spacer=15bp;gc_cont=0.517",810
"NODE_280_length_16984_cov_14.447989||full_15---11321---12106----1---ID=39_15;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.511",786
"NODE_280_length_16984_cov_14.447989||full_28---15949---16320----1---ID=39_28;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.476",372
"NODE_673_length_10660_cov_27.697313||full_3---644---1204---1---ID=79_3;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=10bp;gc_cont=0.460",561
"NODE_13776_length_1421_cov_2.779649||full_3---365---1234----1---ID=80_3;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.551",870
"NODE_7_length_52177_cov_7.598960||full_12---7143---7871---1---ID=2_12;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=12bp;gc_cont=0.492",729
"NODE_7_length_52177_cov_7.598960||full_20---11913---12959---1---ID=2_20;partial=00;start_type=ATG;rbs_motif=TATAA;rbs_spacer=4bp;gc_cont=0.483",1047
"NODE_6095_length_2456_cov_10.266972||full_5---1540---2454----1---ID=5_5;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.493",915
"NODE_84_length_25644_cov_40.730705||full_14---6666---7424----1---ID=39_14;partial=00;start_type=ATG;rbs_motif=TAAA;rbs_spacer=12bp;gc_cont=0.490",759
"NODE_7396_length_2150_cov_3.581862||full_4---1826---2149----1---ID=61_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.580",324
"NODE_111_length_23778_cov_19.670067||full_10---8793---9383----1---ID=96_10;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.555",591
"NODE_111_length_23778_cov_19.670067||full_11---9338---9919----1---ID=96_11;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.529",582
"NODE_111_length_23778_cov_19.670067||full_12---9916---10254----1---ID=96_12;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.543",339
"NODE_111_length_23778_cov_19.670067||full_14---10924---11580----1---ID=96_14;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.575",657
"NODE_111_length_23778_cov_19.670067||full_30---19285---20772----1---ID=96_30;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.552",1488
"NODE_8225_length_1996_cov_2.659969||full_2---352---687---1---ID=40_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.551",336
"NODE_8225_length_1996_cov_2.659969||full_3---671---1225---1---ID=40_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.584",555
"NODE_1112_length_7856_cov_37.335085||full_7---4474---5544----1---ID=3_7;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=13bp;gc_cont=0.388",1071
"NODE_574_length_11910_cov_34.948461||full_20---10603---10995----1---ID=27_20;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.524",393
"NODE_3302_length_3842_cov_34.055981||full_1---1---777----1---ID=34_1;partial=10;start_type=ATG;rbs_motif=AAAAA;rbs_spacer=8bp;gc_cont=0.543",777
"NODE_36_length_34282_cov_28.816928||full_22---16514---17863---1---ID=69_22;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.526",1350
"NODE_7075_length_2215_cov_2.552315||full_4---1274---2059---1---ID=73_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.425",786
"NODE_806_length_9539_cov_5.121679||full_8---6555---7595----1---ID=23_8;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.514",1041
"NODE_1142_length_7713_cov_32.570645||full_2---441---1199---1---ID=53_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.447",759
"NODE_18405_length_1190_cov_1.542731||full_2---66---377---1---ID=69_2;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.596",312
"NODE_2438_length_4764_cov_8.770015||full_4---1026---1832---1---ID=84_4;partial=00;start_type=ATG;rbs_motif=TATAA;rbs_spacer=12bp;gc_cont=0.399",807
"NODE_7087_length_1794_cov_9.502013||full_4---987---1793----1---ID=19_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.517",807
"NODE_537_length_9457_cov_6.396086||full_11---6557---7162----1---ID=27_11;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.419",606
"NODE_537_length_9457_cov_6.396086||full_12---7268---7990----1---ID=27_12;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.398",723
"NODE_10662_length_1354_cov_4.581986||full_2---85---417---1---ID=68_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.553",333
"NODE_10662_length_1354_cov_4.581986||full_3---404---1057---1---ID=68_3;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.517",654
"NODE_10662_length_1354_cov_4.581986||full_4---1103---1354---1---ID=68_4;partial=01;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.500",252
"NODE_2465_length_3617_cov_4.025547||full_4---2148---3482----1---ID=1_4;partial=00;start_type=ATG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.465",1335
"NODE_3714_length_2766_cov_3.419402||full_4---1188---2111---1---ID=49_4;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.394",924
"NODE_4711_length_2373_cov_6.705349||full_5---849---1724----1---ID=8_5;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.311",876
"NODE_5849_length_2039_cov_4.123992||full_2---611---1564---1---ID=28_2;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.442",954
"NODE_3439_length_2910_cov_5.005954||full_1---1---708----1---ID=42_1;partial=10;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.480",708
"NODE_1355_length_5321_cov_5.827763||full_8---4597---5319---1---ID=64_8;partial=01;start_type=ATG;rbs_motif=AATAA;rbs_spacer=10bp;gc_cont=0.479",723
"NODE_9754_length_1439_cov_2.413295||full_4---866---1438---1---ID=71_4;partial=01;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.548",573
"NODE_1363_length_5302_cov_4.652754||full_4---1988---3319----1---ID=53_4;partial=00;start_type=GTG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.541",1332
"NODE_16_length_56286_cov_13.010066||full_75---53205---53606---1---ID=62_75;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.433",402
"NODE_58_length_29792_cov_8.443152||full_17---11518---12276---1---ID=18_17;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.448",759
"NODE_58_length_29792_cov_8.443152||full_38---21054---22124---1---ID=18_38;partial=00;start_type=ATG;rbs_motif=TAA;rbs_spacer=13bp;gc_cont=0.387",1071
"NODE_1619_length_4788_cov_23.537291||full_8---2753---3463---1---ID=21_8;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=3-4bp;gc_cont=0.644",711
"NODE_396_length_11216_cov_9.576651||full_19---10592---10978----1---ID=34_19;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.522",387
"NODE_736_length_7719_cov_5.736952||full_5---2209---3114---1---ID=57_5;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.490",906
"NODE_736_length_7719_cov_5.736952||full_7---3283---3636---1---ID=57_7;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.449",354
"NODE_736_length_7719_cov_5.736952||full_15---7017---7622---1---ID=57_15;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.394",606
"NODE_3971_length_2654_cov_4.288188||full_2---266---1135----1---ID=66_2;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=15bp;gc_cont=0.510",870
"NODE_779_length_7389_cov_7.007499||full_10---4087---5007----1---ID=74_10;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.451",921
"NODE_779_length_7389_cov_7.007499||full_11---5444---6265----1---ID=74_11;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.473",822
"NODE_6218_length_1953_cov_3.884615||full_2---282---830---1---ID=2_2;partial=00;start_type=GTG;rbs_motif=GGGGT;rbs_spacer=10bp;gc_cont=0.661",549
"NODE_158_length_18953_cov_683.346280||full_22---16504---17853---1---ID=13_22;partial=00;start_type=ATG;rbs_motif=AAAA;rbs_spacer=15bp;gc_cont=0.526",1350
"NODE_3345_length_2961_cov_7.104955||full_2---129---881----1---ID=23_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.494",753
"NODE_1820_length_4458_cov_4.519191||full_6---1589---2401---1---ID=35_6;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.533",813
"NODE_1060_length_6146_cov_28.018224||full_4---3067---4356----1---ID=62_4;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=11-12bp;gc_cont=0.555",1290
"NODE_1847_length_4414_cov_6.985777||full_6---2624---3952---1---ID=76_6;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.639",1329
"NODE_4110_length_2601_cov_3.520031||full_2---535---2157----1---ID=11_2;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.538",1623
"NODE_699_length_8000_cov_6.027313||full_9---4837---5589----1---ID=17_9;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=12bp;gc_cont=0.509",753
"NODE_237_length_15429_cov_7.071549||full_5---1460---2812----1---ID=68_5;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.517",1353
"NODE_190_length_17665_cov_6.162862||full_2---903---1634---1---ID=2_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.347",732
"NODE_190_length_17665_cov_6.162862||full_13---5264---5977---1---ID=2_13;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.349",714
"NODE_190_length_17665_cov_6.162862||full_26---12262---13395---1---ID=2_26;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.405",1134
"NODE_2124_length_4019_cov_3.724016||full_2---702---2111----1---ID=6_2;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.533",1410
"NODE_4743_length_2363_cov_4.674610||full_1---1---453----1---ID=29_1;partial=10;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.477",453
"NODE_36_length_38517_cov_22.449015||full_48---33093---34466---1---ID=63_48;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.699",1374
"NODE_549_length_9360_cov_16.328103||full_11---4837---5925---1---ID=64_11;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.553",1089
"NODE_3050_length_3169_cov_3.041105||full_4---933---1823---1---ID=29_4;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.465",891
"NODE_2618_length_3466_cov_5.871592||full_2---549---1421---1---ID=39_2;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.412",873
"NODE_9636_length_1453_cov_3.997854||full_1---1---417----1---ID=50_1;partial=10;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.621",417
"NODE_1643_length_9362_cov_5.582357||full_8---3582---4427----1---ID=50_8;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.522",846
"NODE_5173_length_4631_cov_7.751967||full_6---4046---4585---1---ID=221_6;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.506",540
"NODE_3049_length_6459_cov_4.185509||full_6---3009---3770----1---ID=6_6;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.555",762
"NODE_14791_length_2260_cov_19.408617||full_1---1---417---1---ID=9_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.537",417
"NODE_24006_length_1597_cov_3.452659||full_4---821---1597----1---ID=23_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.417",777
"NODE_14746_length_2266_cov_3.038896||full_5---2046---2264----1---ID=26_5;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.621",219
"NODE_451_length_18000_cov_5.649373||full_25---14696---15394---1---ID=38_25;partial=00;start_type=ATG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.585",699
"NODE_1543_length_9726_cov_5.038362||full_13---9360---9725---1---ID=41_13;partial=01;start_type=GTG;rbs_motif=AGGAGG;rbs_spacer=5-10bp;gc_cont=0.546",366
"NODE_611_length_15558_cov_15.715216||full_14---5218---5976----1---ID=46_14;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.448",759
"NODE_3074_length_6427_cov_4.460295||full_9---4734---6017---1---ID=48_9;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=11-12bp;gc_cont=0.544",1284
"NODE_5398_length_4499_cov_13.387264||full_1---1---1203---1---ID=66_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.496",1203
"NODE_4724_length_4914_cov_6.059889||full_4---966---1772---1---ID=98_4;partial=00;start_type=ATG;rbs_motif=TATAA;rbs_spacer=12bp;gc_cont=0.399",807
"NODE_407_length_18710_cov_31.636023||full_24---17798---18709----1---ID=124_24;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.465",912
"NODE_13851_length_2368_cov_3.859922||full_2---281---1525---1---ID=163_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.555",1245
"NODE_22631_length_1668_cov_14.138252||full_5---1026---1667---1---ID=176_5;partial=01;start_type=TTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.629",642
"NODE_6500_length_3950_cov_15.863158||full_6---1967---3376----1---ID=180_6;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.533",1410
"NODE_13538_length_2405_cov_3.503404||full_3---1033---1767----1---ID=230_3;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.361",735
"NODE_9221_length_3125_cov_3.457329||full_1---1---744---1---ID=25_1;partial=10;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.532",744
"NODE_860_length_13421_cov_10.289391||full_19---11274---12320----1---ID=49_19;partial=00;start_type=ATG;rbs_motif=TATAA;rbs_spacer=4bp;gc_cont=0.482",1047
"NODE_9086_length_3158_cov_7.560425||full_5---2489---3073----1---ID=56_5;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.549",585
"NODE_584_length_15843_cov_22.029073||full_21---14147---15553----1---ID=87_21;partial=00;start_type=ATG;rbs_motif=AAA;rbs_spacer=15bp;gc_cont=0.507",1407
"NODE_1648_length_9355_cov_6.471828||full_6---2584---3144---1---ID=104_6;partial=00;start_type=ATG;rbs_motif=AATAA;rbs_spacer=10bp;gc_cont=0.460",561
"NODE_15598_length_2176_cov_4.864215||full_4---1780---2172----1---ID=121_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.509",393
"NODE_165_length_27514_cov_5.801522||full_1---1---372----1---ID=170_1;partial=10;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.591",372
"NODE_18387_length_1937_cov_3.551541||full_4---1267---1575----1---ID=177_4;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.618",309
"NODE_1096_length_11528_cov_7.724135||full_15---11047---11526----1---ID=189_15;partial=01;start_type=Edge;rbs_motif=None;rbs_spacer=None;gc_cont=0.512",480
"NODE_7564_length_3561_cov_10.619224||full_1---1---723----1---ID=215_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.490",723
"NODE_1191_length_11067_cov_14.872684||full_3---627---1628---1---ID=219_3;partial=00;start_type=GTG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.578",1002
"NODE_1191_length_11067_cov_14.872684||full_4---1576---2127---1---ID=219_4;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.598",552
"NODE_15373_length_2200_cov_2.627040||full_3---953---1651---1---ID=26_3;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.551",699
"NODE_5565_length_4401_cov_12.801657||full_4---3148---4191---1---ID=57_4;partial=00;start_type=GTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.638",1044
"NODE_26513_length_1484_cov_5.524843||full_1---1---288----1---ID=60_1;partial=10;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.490",288
"NODE_26513_length_1484_cov_5.524843||full_2---334---987----1---ID=60_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.515",654
