"AMG.KO","metabolism","Sample_id","protein","scaffold","AMG.KO.name","Pfam","Pfam.name","scaffold2","GD","Diet","Group","num_seqs"
"K00800","Amino acid metabolism","L1HGH010573","NODE_2909_length_7866_cov_3.940213||full_1","NODE_2909_length_7866_cov_3.940213||full","aroA; 3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]","PF00275.20","EPSP synthase (3-phosphoshikimate 1-carboxyvinyltransferase)","NODE_2909_length_7866_cov_3.94","D18","CON","CON_D18",9970469
"K00820","Carbohydrate metabolism","L1EHE1100152","NODE_5063_length_2996_cov_4.724923||full_3","NODE_5063_length_2996_cov_4.724923||full","glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]","PF13522.6","Glutamine amidotransferase domain","NODE_5063_length_2996_cov_4.72","D10","HFD","HFD_D10",5747820
"K00820","Carbohydrate metabolism","L1HGH010577","NODE_12845_length_2549_cov_3.505213||full_5","NODE_12845_length_2549_cov_3.505213||full","glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]","","","NODE_12845_length_2549_cov_3.5","D18","CON","CON_D18",7933325
"K00820","Carbohydrate metabolism","L1HGH010566","NODE_6802_length_3077_cov_3.131039||full_3","NODE_6802_length_3077_cov_3.131039||full","glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]","PF13522.6","Glutamine amidotransferase domain","NODE_6802_length_3077_cov_3.13","D10","CON","CON_D10",14405965
"K00820","Amino acid metabolism","L1EHE1100152","NODE_5063_length_2996_cov_4.724923||full_3","NODE_5063_length_2996_cov_4.724923||full","glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]","PF13522.6","Glutamine amidotransferase domain","NODE_5063_length_2996_cov_4.72","D10","HFD","HFD_D10",5747820
"K00820","Amino acid metabolism","L1HGH010577","NODE_12845_length_2549_cov_3.505213||full_5","NODE_12845_length_2549_cov_3.505213||full","glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]","","","NODE_12845_length_2549_cov_3.5","D18","CON","CON_D18",7933325
"K00820","Amino acid metabolism","L1HGH010566","NODE_6802_length_3077_cov_3.131039||full_3","NODE_6802_length_3077_cov_3.131039||full","glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]","PF13522.6","Glutamine amidotransferase domain","NODE_6802_length_3077_cov_3.13","D10","CON","CON_D10",14405965
"K00847","Carbohydrate metabolism","L1HGH010572","NODE_1880_length_5308_cov_4.575290||full_4","NODE_1880_length_5308_cov_4.575290||full","E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]","PF00294.24","pfkB family carbohydrate kinase","NODE_1880_length_5308_cov_4.57","D18","CON","CON_D18",2905693
"K00847","Carbohydrate metabolism","L1HGH010559","NODE_1397_length_10200_cov_10.154756||full_6","NODE_1397_length_10200_cov_10.154756||full","E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]","PF00294.24","pfkB family carbohydrate kinase","NODE_1397_length_10200_cov_10.","D0","CON","CON_D0",1732889
"K00847","Carbohydrate metabolism","L1HGH010561","NODE_1175_length_11741_cov_18.281362||full_5","NODE_1175_length_11741_cov_18.281362||full","E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]","PF00294.24","pfkB family carbohydrate kinase","NODE_1175_length_11741_cov_18.","D0","CON","CON_D0",5555870
"K00847","Carbohydrate metabolism","L1HGH010563","NODE_1107_length_5274_cov_4.843073||full_4","NODE_1107_length_5274_cov_4.843073||full","E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]","PF00294.24","pfkB family carbohydrate kinase","NODE_1107_length_5274_cov_4.84","D10","CON","CON_D10",3065098
"K00850","Energy metabolism","L1HGH010559","NODE_18360_length_1939_cov_2.633758||full_4","NODE_18360_length_1939_cov_2.633758||full","pfkA, PFK; 6-phosphofructokinase 1 [EC:2.7.1.11]","PF00365.20","Phosphofructokinase","NODE_18360_length_1939_cov_2.6","D0","CON","CON_D0",1732889
"K00850","Carbohydrate metabolism","L1HGH010559","NODE_18360_length_1939_cov_2.633758||full_4","NODE_18360_length_1939_cov_2.633758||full","pfkA, PFK; 6-phosphofructokinase 1 [EC:2.7.1.11]","PF00365.20","Phosphofructokinase","NODE_18360_length_1939_cov_2.6","D0","CON","CON_D0",1732889
"K00855","Energy metabolism","L1HGH010568","NODE_3651_length_5394_cov_5.795093||full_1","NODE_3651_length_5394_cov_5.795093||full","PRK, prkB; phosphoribulokinase [EC:2.7.1.19]","","","NODE_3651_length_5394_cov_5.79","D14","CON","CON_D14",4271223
"K00859","Metabolism of cofactors and vitamins","L1HGH010561","NODE_22307_length_1920_cov_2.879357||full_2","NODE_22307_length_1920_cov_2.879357||full","coaE; dephospho-CoA kinase [EC:2.7.1.24]","PF01121.20","Dephospho-CoA kinase","NODE_22307_length_1920_cov_2.8","D0","CON","CON_D0",5555870
"K00859","Metabolism of cofactors and vitamins","L1EGH020945","NODE_6119_length_2244_cov_7.010507||full_1","NODE_6119_length_2244_cov_7.010507||full","coaE; dephospho-CoA kinase [EC:2.7.1.24]","PF01121.20","Dephospho-CoA kinase","NODE_6119_length_2244_cov_7.01","D14","FUC","FUC_D14",8434433
"K00927","Energy metabolism","L1EHE1100156","NODE_13007_length_1873_cov_3.437294||full_4","NODE_13007_length_1873_cov_3.437294||full","PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3]","PF00162.19","Phosphoglycerate kinase","NODE_13007_length_1873_cov_3.4","D14","HFD","HFD_D14",3688255
"K00927","Carbohydrate metabolism","L1EHE1100156","NODE_13007_length_1873_cov_3.437294||full_4","NODE_13007_length_1873_cov_3.437294||full","PGK, pgk; phosphoglycerate kinase [EC:2.7.2.3]","PF00162.19","Phosphoglycerate kinase","NODE_13007_length_1873_cov_3.4","D14","HFD","HFD_D14",3688255
"K00931","Amino acid metabolism","L1EGH020939","NODE_10864_length_2832_cov_4.355059||full_5","NODE_10864_length_2832_cov_4.355059||full","proB; glutamate 5-kinase [EC:2.7.2.11]","PF00696.28","Amino acid kinase family","NODE_10864_length_2832_cov_4.3","D10","FUC","FUC_D10",3309510
"K00931","Amino acid metabolism","L1HGH010577","NODE_45768_length_1012_cov_3.289446||full_4","NODE_45768_length_1012_cov_3.289446||full","proB; glutamate 5-kinase [EC:2.7.2.11]","","","NODE_45768_length_1012_cov_3.2","D18","CON","CON_D18",7933325
"K00931","Amino acid metabolism","L1HGH010565","NODE_8949_length_2033_cov_7.335187||full_1","NODE_8949_length_2033_cov_7.335187||full","proB; glutamate 5-kinase [EC:2.7.2.11]","","","NODE_8949_length_2033_cov_7.33","D10","CON","CON_D10",12598477
"K00931","Biosynthesis of other secondary metabolites","L1EGH020939","NODE_10864_length_2832_cov_4.355059||full_5","NODE_10864_length_2832_cov_4.355059||full","proB; glutamate 5-kinase [EC:2.7.2.11]","PF00696.28","Amino acid kinase family","NODE_10864_length_2832_cov_4.3","D10","FUC","FUC_D10",3309510
"K00931","Biosynthesis of other secondary metabolites","L1HGH010577","NODE_45768_length_1012_cov_3.289446||full_4","NODE_45768_length_1012_cov_3.289446||full","proB; glutamate 5-kinase [EC:2.7.2.11]","","","NODE_45768_length_1012_cov_3.2","D18","CON","CON_D18",7933325
"K00931","Biosynthesis of other secondary metabolites","L1HGH010565","NODE_8949_length_2033_cov_7.335187||full_1","NODE_8949_length_2033_cov_7.335187||full","proB; glutamate 5-kinase [EC:2.7.2.11]","","","NODE_8949_length_2033_cov_7.33","D10","CON","CON_D10",12598477
"K00952","Metabolism of cofactors and vitamins","L1EHE1100144","NODE_25457_length_1224_cov_2.299401||full_1","NODE_25457_length_1224_cov_2.299401||full","nadM; nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]","","","NODE_25457_length_1224_cov_2.2","D0","HFD","HFD_D0",7682661
"K00952","Metabolism of cofactors and vitamins","L1EGH020943","NODE_937_length_6493_cov_6.047064||full_3","NODE_937_length_6493_cov_6.047064||full","nadM; nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]","","","NODE_937_length_6493_cov_6.047","D14","FUC","FUC_D14",3632789
"K00952","Metabolism of cofactors and vitamins","L1EGH020937","NODE_4415_length_3213_cov_5.356555||full_3","NODE_4415_length_3213_cov_5.356555||full","nadM; nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]","","","NODE_4415_length_3213_cov_5.35","D10","FUC","FUC_D10",5160896
"K00952","Metabolism of cofactors and vitamins","L1EGH020938","NODE_2579_length_4849_cov_17.436170||full_9","NODE_2579_length_4849_cov_17.436170||full","nadM; nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]","","","NODE_2579_length_4849_cov_17.4","D10","FUC","FUC_D10",3904971
"K00952","Metabolism of cofactors and vitamins","L1HGH010570","NODE_1081_length_8198_cov_5.872406||full_9","NODE_1081_length_8198_cov_5.872406||full","nadM; nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]","","","NODE_1081_length_8198_cov_5.87","D14","CON","CON_D14",5615729
"K00952","Metabolism of cofactors and vitamins","L1EHE1100155","NODE_3563_length_2544_cov_3.764564||full_3","NODE_3563_length_2544_cov_3.764564||full","nadM; nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]","","","NODE_3563_length_2544_cov_3.76","D14","HFD","HFD_D14",8300758
"K00952","Metabolism of cofactors and vitamins","L1HGH010559","NODE_1648_length_9355_cov_6.471828||full_6","NODE_1648_length_9355_cov_6.471828||full","nadM; nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]","","","NODE_1648_length_9355_cov_6.47","D0","CON","CON_D0",1732889
"K00952","Metabolism of cofactors and vitamins","L1EGH020933","NODE_676_length_13634_cov_25.411076||full_9","NODE_676_length_13634_cov_25.411076||full","nadM; nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]","","","NODE_676_length_13634_cov_25.4","D0","FUC","FUC_D0",11806630
"K00952","Metabolism of cofactors and vitamins","L1EGH020948","NODE_4388_length_2715_cov_16.862406||full_3","NODE_4388_length_2715_cov_16.862406||full","nadM; nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]","","","NODE_4388_length_2715_cov_16.8","D18","FUC","FUC_D18",4518638
"K00952","Metabolism of cofactors and vitamins","L1EHE1100144","NODE_840_length_9201_cov_7.262847||full_8","NODE_840_length_9201_cov_7.262847||full","nadM; nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]","","","NODE_840_length_9201_cov_7.262","D0","HFD","HFD_D0",7682661
"K00952","Metabolism of cofactors and vitamins","L1HGH010571","NODE_1729_length_4849_cov_10.813308||full_3","NODE_1729_length_4849_cov_10.813308||full","nadM; nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]","","","NODE_1729_length_4849_cov_10.8","D14","CON","CON_D14",2848358
"K00952","Metabolism of cofactors and vitamins","L1EHE1100158","NODE_2865_length_3964_cov_6.638015||full_6","NODE_2865_length_3964_cov_6.638015||full","nadM; nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]","","","NODE_2865_length_3964_cov_6.63","D18","HFD","HFD_D18",5825360
"K00952","Metabolism of cofactors and vitamins","L1HGH010574","NODE_2454_length_7694_cov_4.945019||full_6","NODE_2454_length_7694_cov_4.945019||full","nadM; nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]","","","NODE_2454_length_7694_cov_4.94","D18","CON","CON_D18",2433274
"K00952","Metabolism of cofactors and vitamins","L1HGH010557","NODE_673_length_10660_cov_27.697313||full_3","NODE_673_length_10660_cov_27.697313||full","nadM; nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]","","","NODE_673_length_10660_cov_27.6","D0","CON","CON_D0",3289088
"K00952","Metabolism of cofactors and vitamins","L1HGH010561","NODE_5369_length_4849_cov_25.421569||full_3","NODE_5369_length_4849_cov_25.421569||full","nadM; nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]","","","NODE_5369_length_4849_cov_25.4","D0","CON","CON_D0",5555870
"K00952","Metabolism of cofactors and vitamins","L1EHE1100144","NODE_182_length_20956_cov_5.985168||full_22","NODE_182_length_20956_cov_5.985168||full","nadM; nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]","","","NODE_182_length_20956_cov_5.98","D0","HFD","HFD_D0",7682661
"K00952","Metabolism of cofactors and vitamins","L1HGH010576","NODE_16707_length_1516_cov_5.928131||full_2","NODE_16707_length_1516_cov_5.928131||full","nadM; nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]","","","NODE_16707_length_1516_cov_5.9","D18","CON","CON_D18",1348974
"K00952","Metabolism of cofactors and vitamins","L1HGH010575","NODE_1094_length_8848_cov_7.186967||full_4","NODE_1094_length_8848_cov_7.186967||full","nadM; nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]","","","NODE_1094_length_8848_cov_7.18","D18","CON","CON_D18",4571909
"K00952","Metabolism of cofactors and vitamins","L1HGH010577","NODE_23104_length_1647_cov_8.083543||full_3","NODE_23104_length_1647_cov_8.083543||full","nadM; nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]","","","NODE_23104_length_1647_cov_8.0","D18","CON","CON_D18",7933325
"K00952","Metabolism of cofactors and vitamins","L1EHE1100146","NODE_772_length_8383_cov_16.462416||full_6","NODE_772_length_8383_cov_16.462416||full","nadM; nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]","","","NODE_772_length_8383_cov_16.46","D0","HFD","HFD_D0",9341696
"K00952","Metabolism of cofactors and vitamins","L1HGH010572","NODE_10081_length_1796_cov_3.178059||full_1","NODE_10081_length_1796_cov_3.178059||full","nadM; nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]","","","NODE_10081_length_1796_cov_3.1","D18","CON","CON_D18",2905693
"K00952","Metabolism of cofactors and vitamins","L1EHE1100160","NODE_5798_length_3056_cov_5.425192||full_2","NODE_5798_length_3056_cov_5.425192||full","nadM; nicotinamide-nucleotide adenylyltransferase [EC:2.7.7.1]","","","NODE_5798_length_3056_cov_5.42","D18","HFD","HFD_D18",5476939
"K00966","Carbohydrate metabolism","L1EGH020932","NODE_6487_length_3857_cov_5.272488||full_6","NODE_6487_length_3857_cov_5.272488||full","GMPP; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]","","","NODE_6487_length_3857_cov_5.27","D0","FUC","FUC_D0",5671704
"K00966","Carbohydrate metabolism","L1EHE1100153","NODE_1758_length_4266_cov_5.135597||full_1 1-3602/4264_4","NODE_1758_length_4266_cov_5.135597||full_1 1-3602/4264","GMPP; mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]","","","NODE_1758_length_4266_cov_5.13","D10","HFD","HFD_D10",11193366
"K00973","Biosynthesis of other secondary metabolites","L1EGH020939","NODE_10557_length_2899_cov_3.210619||full_2","NODE_10557_length_2899_cov_3.210619||full","E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]","","","NODE_10557_length_2899_cov_3.2","D10","FUC","FUC_D10",3309510
"K00973","Biosynthesis of other secondary metabolites","L1HGH010563","NODE_5620_length_2287_cov_3.573029||full_4","NODE_5620_length_2287_cov_3.573029||full","E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]","","","NODE_5620_length_2287_cov_3.57","D10","CON","CON_D10",3065098
"K00973","Biosynthesis of other secondary metabolites","L1EGH020934","NODE_16158_length_1617_cov_12.876440||full_5","NODE_16158_length_1617_cov_12.876440||full","E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]","PF00483.23","Nucleotidyl transferase","NODE_16158_length_1617_cov_12.","D0","FUC","FUC_D0",9033759
"K00973","Biosynthesis of other secondary metabolites","L1HGH010570","NODE_3661_length_4009_cov_4.047800||full_5","NODE_3661_length_4009_cov_4.047800||full","E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]","","","NODE_3661_length_4009_cov_4.04","D14","CON","CON_D14",5615729
"K00973","Biosynthesis of other secondary metabolites","L1HGH010570","NODE_3661_length_4009_cov_4.047800||full_2","NODE_3661_length_4009_cov_4.047800||full","E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]","","","NODE_3661_length_4009_cov_4.04","D14","CON","CON_D14",5615729
"K00973","Biosynthesis of other secondary metabolites","L1EGH020936","NODE_8650_length_1591_cov_7.406901||full_3","NODE_8650_length_1591_cov_7.406901||full","E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]","","","NODE_8650_length_1591_cov_7.40","D0","FUC","FUC_D0",8561108
"K00973","Biosynthesis of other secondary metabolites","L1HGH010559","NODE_13538_length_2405_cov_3.503404||full_3","NODE_13538_length_2405_cov_3.503404||full","E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]","PF00483.23","Nucleotidyl transferase","NODE_13538_length_2405_cov_3.5","D0","CON","CON_D0",1732889
"K00973","Biosynthesis of other secondary metabolites","L1HGH010572","NODE_11226_length_1670_cov_4.461920||full_2","NODE_11226_length_1670_cov_4.461920||full","E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]","","","NODE_11226_length_1670_cov_4.4","D18","CON","CON_D18",2905693
"K00973","Biosynthesis of other secondary metabolites","L1EGH020932","NODE_6487_length_3857_cov_5.272488||full_3","NODE_6487_length_3857_cov_5.272488||full","E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]","","","NODE_6487_length_3857_cov_5.27","D0","FUC","FUC_D0",5671704
"K00973","Biosynthesis of other secondary metabolites","L1HGH010574","NODE_13682_length_2337_cov_3.660386||full_3","NODE_13682_length_2337_cov_3.660386||full","E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]","","","NODE_13682_length_2337_cov_3.6","D18","CON","CON_D18",2433274
"K00973","Biosynthesis of other secondary metabolites","L1HGH010573","NODE_21400_length_1847_cov_44.983259||full_1","NODE_21400_length_1847_cov_44.983259||full","E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]","PF00483.23","Nucleotidyl transferase","NODE_21400_length_1847_cov_44.","D18","CON","CON_D18",9970469
"K00973","Biosynthesis of other secondary metabolites","L1HGH010575","NODE_12489_length_1653_cov_4.879850||full_2","NODE_12489_length_1653_cov_4.879850||full","E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]","","","NODE_12489_length_1653_cov_4.8","D18","CON","CON_D18",4571909
"K00973","Metabolism of terpenoids and polyketides","L1EGH020939","NODE_10557_length_2899_cov_3.210619||full_2","NODE_10557_length_2899_cov_3.210619||full","E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]","","","NODE_10557_length_2899_cov_3.2","D10","FUC","FUC_D10",3309510
"K00973","Metabolism of terpenoids and polyketides","L1HGH010563","NODE_5620_length_2287_cov_3.573029||full_4","NODE_5620_length_2287_cov_3.573029||full","E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]","","","NODE_5620_length_2287_cov_3.57","D10","CON","CON_D10",3065098
"K00973","Metabolism of terpenoids and polyketides","L1EGH020934","NODE_16158_length_1617_cov_12.876440||full_5","NODE_16158_length_1617_cov_12.876440||full","E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]","PF00483.23","Nucleotidyl transferase","NODE_16158_length_1617_cov_12.","D0","FUC","FUC_D0",9033759
